COM MUX:
k 0,8977485982549821
tao 4,059706124573887
theta

SEM MUX:
k 1,0006205373579655
tao 14,0592388681845
theta


1.9,0.00,0.0
1.9,0.00,0.0
1.9,0.00,0.0
1.9,0.00,0.0
1.9,0.00,0.0
2.0,0.00,0.0
2.0,0.00,0.0
2.0,0.00,0.0
2.0,0.00,0.0
2.0,0.00,0.0
2.1,0.00,0.0
2.1,0.00,0.0
2.1,0.00,0.0
2.1,0.00,0.0
2.1,0.00,0.0
2.2,0.00,0.0
2.2,0.00,0.0
2.2,0.00,0.0
2.2,0.00,0.0
2.2,0.00,0.0
2.3,0.00,0.0
2.3,0.00,0.0
2.3,0.00,0.0
2.3,0.00,0.0
2.3,0.00,0.0
2.4,0.00,0.0
2.4,0.00,0.0
2.4,0.00,0.0
2.4,0.00,0.0
2.4,0.00,0.0
2.5,0.00,0.0
2.5,0.00,0.0
2.5,0.00,0.0
2.5,0.00,0.0
2.5,0.00,0.0
2.6,0.00,0.0
2.6,0.00,0.0
2.6,0.00,0.0
2.6,0.00,0.0
2.6,0.00,0.0
2.7,0.00,0.0
2.7,0.00,0.0
2.7,0.00,0.0
2.7,0.00,0.0
2.7,0.00,0.0
2.8,0.00,0.0
2.8,0.00,0.0
2.8,0.00,0.0
2.8,0.00,0.0
2.8,0.00,0.0
2.9,0.00,0.0
2.9,0.00,0.0
2.9,0.00,0.0
2.9,0.00,0.0
2.9,0.00,0.0
3.0,0.00,0.0
3.0,0.00,0.0
3.0,0.00,0.0
3.0,0.00,0.0
3.0,0.00,0.0
3.1,0.00,0.0
3.1,0.00,0.0
3.1,0.00,0.0
3.1,0.00,0.0
3.1,0.00,0.0
3.2,0.00,0.0
3.2,0.00,0.0
3.2,0.00,0.0
3.2,0.00,0.0
3.2,0.00,0.0
3.3,0.00,0.0
3.3,0.00,0.0
3.3,0.00,0.0
3.3,0.00,0.0
3.3,0.00,0.0
3.4,0.00,0.0
3.4,0.00,0.0
3.4,0.00,0.0
3.4,0.00,0.0
3.4,0.00,0.0
3.5,0.00,0.0
3.5,0.00,0.0
3.5,0.00,0.0
3.5,0.00,0.0
3.5,0.00,0.0
3.6,0.00,0.0
3.6,0.00,0.0
3.6,0.00,0.0
3.6,0.00,0.0
3.6,0.00,0.0
3.7,0.00,0.0
3.7,0.00,0.0
3.7,0.00,0.0
3.7,0.00,0.0
3.7,0.00,0.0
3.8,0.00,0.0
3.8,0.00,0.0
3.8,0.00,0.0
3.8,0.00,0.0
3.8,0.00,0.0
3.9,0.00,0.0
3.9,0.00,0.0
3.9,0.00,0.0
3.9,0.00,0.0
3.9,0.00,0.0
4.0,0.00,0.0
4.0,0.00,0.0
4.0,0.00,0.0
4.0,0.00,0.0
4.0,0.00,0.0
4.1,0.00,0.0
4.1,0.00,0.0
4.1,0.00,0.0
4.1,0.00,0.0
4.1,0.00,0.0
4.2,0.00,0.0
4.2,0.00,0.0
4.2,0.00,0.0
4.2,0.00,0.0
4.2,0.00,0.0
4.3,0.00,0.0
4.3,0.00,0.0
4.3,0.00,0.0
4.3,0.00,0.0
4.3,0.00,0.0
4.4,0.00,0.0
4.4,0.00,0.0
4.4,0.00,0.0
4.4,0.00,0.0
4.4,0.00,0.0
4.5,0.00,0.0
4.5,0.00,0.0
4.5,0.00,0.0
4.5,0.00,0.0
4.5,0.00,0.0
4.6,0.00,0.0
4.6,0.00,0.0
4.6,0.00,0.0
4.6,0.00,0.0
4.6,0.00,0.0
4.7,0.00,0.0
4.7,0.00,0.0
4.7,0.00,0.0
4.7,0.00,0.0
4.7,0.00,0.0
4.8,0.00,0.0
4.8,0.00,0.0
4.8,0.00,0.0
4.8,0.00,0.0
4.8,0.00,0.0
4.9,0.00,0.0
4.9,0.00,0.0
4.9,0.00,0.0
4.9,0.00,0.0
4.9,0.00,0.0
5.0,0.00,0.0
5.0,0.00,0.0
5.0,0.00,0.0
5.0,0.00,0.0
5.0,3.30,2.1
5.1,3.30,2.1
5.1,3.30,2.1
5.1,3.30,2.1
5.1,3.30,2.1
5.1,3.30,2.1
5.2,3.30,2.1
5.2,3.30,2.1
5.2,3.30,2.1
5.2,3.30,2.1
5.2,3.30,2.1
5.3,3.30,2.1
5.3,3.30,2.1
5.3,3.30,2.1
5.3,3.30,2.1
5.3,3.30,2.1
5.4,3.30,2.1
5.4,3.30,2.1
5.4,3.30,2.1
5.4,3.30,2.1
5.4,3.30,2.1
5.5,3.30,2.1
5.5,3.30,2.1
5.5,3.30,2.1
5.5,3.30,2.1
5.5,3.30,2.1
5.6,3.30,2.1
5.6,3.30,2.1
5.6,3.30,2.1
5.6,3.30,2.1
5.6,3.30,2.1
5.7,3.30,2.1
5.7,3.30,2.1
5.7,3.30,2.1
5.7,3.30,2.1
5.7,3.30,2.1
5.8,3.30,2.1
5.8,3.30,2.1
5.8,3.30,2.1
5.8,3.30,2.2
5.8,3.30,2.2
5.9,3.30,2.1
5.9,3.30,2.2
5.9,3.30,2.2
5.9,3.30,2.2
5.9,3.30,2.2
6.0,3.30,2.2
6.0,3.30,2.2
6.0,3.30,2.2
6.0,3.30,2.2
6.0,3.30,2.2
6.1,3.30,2.2
6.1,3.30,2.2
6.1,3.30,2.2
6.1,3.30,2.2
6.1,3.30,2.2
6.2,3.30,2.2
6.2,3.30,2.2
6.2,3.30,2.2
6.2,3.30,2.2
6.2,3.30,2.2
6.3,3.30,2.2
6.3,3.30,2.2
6.3,3.30,2.2
6.3,3.30,2.2
6.3,3.30,2.2
6.4,3.30,2.2
6.4,3.30,2.2
6.4,3.30,2.2
6.4,3.30,2.2
6.4,3.30,2.2
6.5,3.30,2.2
6.5,3.30,2.2
6.5,3.30,2.2
6.5,3.30,2.2
6.5,3.30,2.2
6.6,3.30,2.2
6.6,3.30,2.2
6.6,3.30,2.2
6.6,3.30,2.2
6.6,3.30,2.2
6.7,3.30,2.2
6.7,3.30,2.2
6.7,3.30,2.2
6.7,3.30,2.2
6.7,3.30,2.2
6.8,3.30,2.2
6.8,3.30,2.2
6.8,3.30,2.2
6.8,3.30,2.2
6.8,3.30,2.2
6.9,3.30,2.2
6.9,3.30,2.2
6.9,3.30,2.2
6.9,3.30,2.2
6.9,3.30,2.2
7.0,3.30,2.2
7.0,3.30,2.2
7.0,3.30,2.2
7.0,3.30,2.2
7.0,3.30,2.2
7.1,3.30,2.3
7.1,3.30,2.2
7.1,3.30,2.3
7.1,3.30,2.2
7.1,3.30,2.2
7.2,3.30,2.3
7.2,3.30,2.3
7.2,3.30,2.3
7.2,3.30,2.3
7.2,3.30,2.3
7.3,3.30,2.3
7.3,3.30,2.3
7.3,3.30,2.3
7.3,3.30,2.3
7.3,3.30,2.3
7.4,3.30,2.3
7.4,3.30,2.3
7.4,3.30,2.3
7.4,3.30,2.3
7.4,3.30,2.3
7.5,3.30,2.3
7.5,3.30,2.3
7.5,3.30,2.3
7.5,3.30,2.3
7.5,3.30,2.3
7.6,3.30,2.3
7.6,3.30,2.3
7.6,3.30,2.3
7.6,3.30,2.3
7.6,3.30,2.3
7.7,3.30,2.3
7.7,3.30,2.3
7.7,3.30,2.3
7.7,3.30,2.3
7.7,3.30,2.3
7.8,3.30,2.3
7.8,3.30,2.3
7.8,3.30,2.3
7.8,3.30,2.3
7.8,3.30,2.3
7.9,3.30,2.3
7.9,3.30,2.3
7.9,3.30,2.3
7.9,3.30,2.3
7.9,3.30,2.3
8.0,3.30,2.3
8.0,3.30,2.3
8.0,3.30,2.3
8.0,3.30,2.3
8.0,3.30,2.3
8.1,3.30,2.3
8.1,3.30,2.3
8.1,3.30,2.3
8.1,3.30,2.3
8.1,3.30,2.3
8.2,3.30,2.3
8.2,3.30,2.3
8.2,3.30,2.3
8.2,3.30,2.3
8.2,3.30,2.3
8.3,3.30,2.3
8.3,3.30,2.3
8.3,3.30,2.3
8.3,3.30,2.3
8.3,3.30,2.3
8.4,3.30,2.3
8.4,3.30,2.3
8.4,3.30,2.3
8.4,3.30,2.3
8.4,3.30,2.4
8.5,3.30,2.3
8.5,3.30,2.3
8.5,3.30,2.3
8.5,3.30,2.4
8.5,3.30,2.3
8.6,3.30,2.3
8.6,3.30,2.4
8.6,3.30,2.4
8.6,3.30,2.4
8.6,3.30,2.4
8.7,3.30,2.4
8.7,3.30,2.4
8.7,3.30,2.4
8.7,3.30,2.4
8.7,3.30,2.4
8.8,3.30,2.4
8.8,3.30,2.4
8.8,3.30,2.4
8.8,3.30,2.4
8.8,3.30,2.4
8.9,3.30,2.4
8.9,3.30,2.4
8.9,3.30,2.4
8.9,3.30,2.4
8.9,3.30,2.4
9.0,3.30,2.4
9.0,3.30,2.4
9.0,3.30,2.4
9.0,3.30,2.4
9.0,3.30,2.4
9.1,3.30,2.4
9.1,3.30,2.4
9.1,3.30,2.4
9.1,3.30,2.4
9.1,3.30,2.4
9.2,3.30,2.4
9.2,3.30,2.4
9.2,3.30,2.4
9.2,3.30,2.4
9.2,3.30,2.4
9.3,3.30,2.4
9.3,3.30,2.4
9.3,3.30,2.4
9.3,3.30,2.4
9.3,3.30,2.4
9.4,3.30,2.4
9.4,3.30,2.4
9.4,3.30,2.4
9.4,3.30,2.4
9.4,3.30,2.4
9.5,3.30,2.4
9.5,3.30,2.4
9.5,3.30,2.4
9.5,3.30,2.4
9.5,3.30,2.4
9.6,3.30,2.4
9.6,3.30,2.4
9.6,3.30,2.4
9.6,3.30,2.4
9.6,3.30,2.4
9.7,3.30,2.4
9.7,3.30,2.4
9.7,3.30,2.4
9.7,3.30,2.4
9.7,3.30,2.4
9.8,3.30,2.4
9.8,3.30,2.4
9.8,3.30,2.4
9.8,3.30,2.4
9.8,3.30,2.4
9.9,3.30,2.4
9.9,3.30,2.4
9.9,3.30,2.4
9.9,3.30,2.4
9.9,3.30,2.4
10.0,3.30,2.4
10.0,3.30,2.4
10.0,3.30,2.4
10.0,3.30,2.4
10.0,3.30,2.4
10.1,3.30,2.4
10.1,3.30,2.4
10.1,3.30,2.4
10.1,3.30,2.4
10.1,3.30,2.4
10.2,3.30,2.4
